,Annualized Return,Annualized Volatility,Annualized Sharpe Ratio,Annualized Sortino Ratio,Market Beta,Market Alpha,Max Drawdown
2000,0.04473116957924917,0.031722991890233615,1.4100551970011477,2.4812940983651894,-0.03754624231721508,0.00016634239756398414,-0.010425089663608295
2001,0.02683707400708149,0.02556091069874464,1.0499263630853155,1.4870606839798906,0.031305282493166706,0.00011861648123274809,-0.027788805359400294
2002,0.04615676813284534,0.046408989497163995,0.9945652476588815,1.3257390770192348,0.06844287030867452,0.0002471969666134305,-0.036295538107731146
2003,-0.00683562367988432,0.015797426108823502,-0.4327048996966884,-0.7008133978965219,-0.02683995241979092,-4.283327500608288e-06,-0.018015810272138617
2004,-0.0033190798519932853,0.04998433481088222,-0.06640240116330766,-0.07179262066469308,-0.035711938596340614,-4.49453852773295e-07,-0.03717706675459727
2005,0.031544410770635044,0.043601255061309296,0.7234748340679485,0.7447801209434665,0.01675662121832124,0.00012252460098987296,-0.04104692842758519
2006,0.06933548202502648,0.021963846734885255,3.156800484994311,4.550648184615856,-0.0392569018165964,0.00029339428159609024,-0.014077817577292205
2007,0.09234879233516491,0.03724362632678708,2.4795864807811165,3.4701423690981628,-0.019392777528829595,0.00037004701285171294,-0.020859251071805432
2008,0.36890519317798054,0.06772227111895433,5.447324596217361,10.50287213572635,0.04493614334856287,0.0015332298232082996,-0.014517649723872364
2009,0.12978186707085113,0.026230359457308297,4.947773105514623,10.56485582272295,-0.006199554325953992,0.0005203531218326413,-0.010601770196642256
2010,0.09718974674585154,0.02280195118045079,4.262343427398309,8.470105129671245,-0.0015779713984684972,0.00038642779462262123,-0.009890360472692329
2011,0.1979589736983972,0.03358984328158231,5.893417603616518,8.795042320937172,-0.003494672036154961,0.0007857486552412212,-0.0064742212443128
2012,0.3021452237540394,0.044164322127157644,6.841387101654243,23.007484584144557,-0.06108768993516411,0.0012280828907579942,-0.004728224931582518
2013,0.13249801306526293,0.025771142747294914,5.14133247270033,11.101270040288053,0.024137148006729697,0.0005026442659639266,-0.0034501146512500628
2014,0.21387120033572185,0.048457260203229546,4.413604884773653,36.50925067767498,-0.013172338204365848,0.0008551459926478917,-0.0017017325139560362
2015,0.10649639811005436,0.02394978814420682,4.446653033789555,15.435108233347973,-0.011603354743746859,0.0004228119097308213,-0.0017010488833417066
2016,0.1045522577764316,0.020069920238597164,5.209400761611573,15.838583338381824,-0.017594191487944808,0.0004229275948667411,-0.002124329159484191
2017,0.08101217961597702,0.022138196724802255,3.6593847558150943,7.662106500239626,-0.040875363199207385,0.0003495772884867835,-0.005813528565704584
2018,0.21146600510816485,0.03596933518279835,5.87906348653601,12.712983353525672,0.03222833252845865,0.0008466434709020805,-0.007387482922272757
2019,0.11310621766791033,0.025607514321097126,4.416915138644524,15.934256815060825,0.0015931675972056909,0.00044718443884050326,-0.0019443114619609196
2020,0.16015180645743132,0.03655709592626864,4.380867856145867,8.942789839518486,0.013643281600451106,0.0006248454984027138,-0.011221453157789439
2021,0.10134442047308205,0.028245823257718683,3.5879435889831197,9.177166707328144,0.028132808050717568,0.0003728411237199746,-0.0026494653180773793
2022,0.10452123814763274,0.0354710103528666,2.946666506193439,11.683080988693982,-0.006267084015466568,0.00040992485292942597,-0.0020292175285136784
