,Annualized Return,Annualized Volatility,Annualized Sharpe Ratio,Annualized Sortino Ratio,Market Beta,Market Alpha,Max Drawdown
2000,0.06446390082477339,0.026168417508025704,2.4634237360743225,4.405534181101919,-0.01715131986574575,0.00025071015898878683,-0.007800127010437728
2001,0.03813518347306471,0.02741312437183625,1.3911286782124006,1.9327890518812632,0.035027325923932956,0.00016489127560317658,-0.026635088361955103
2002,0.11033562414001925,0.04511883350776709,2.445444963044651,3.006977308282633,0.038935045242651976,0.00047426742876169325,-0.024111326278607098
2003,0.04206425411901849,0.01631672979068447,2.577983128888594,3.969086831114349,-0.019922075745111557,0.00018387634206286482,-0.00887958381023588
2004,0.03915294274170959,0.04399641805318029,0.8899120536218156,1.0779257817929695,-0.006276956462729571,0.00015760483143672675,-0.03231921006732518
2005,0.0636691071135584,0.035892545007293025,1.773881097052924,2.1649646014396766,-0.011338062618532797,0.00025444936562015645,-0.027053591426413993
2006,0.033826652250568585,0.020301875869157323,1.6661835816836092,2.3929932010693933,-0.014013101888729451,0.00014074848978616418,-0.009738431955261528
2007,0.08290376776284665,0.03907900521743841,2.1214400750879943,2.9444488316923514,-0.012470732661458001,0.00033128764627432566,-0.029909365685887424
2008,0.4040079740240964,0.08210474500406521,4.920640993454068,9.187149422725193,-0.041341667116960204,0.0015394309052142927,-0.018118817483331398
2009,0.11315649886786856,0.025970524998393363,4.357112490982329,11.146670239712671,-0.007051168303544003,0.0004551137628468485,-0.005818416431353578
2010,0.07026453374865337,0.01874138947019903,3.7491635217539274,9.006776579936245,-0.02100718424697795,0.00028886796508244733,-0.004914437208219913
2011,0.149894935872884,0.033744249200940726,4.442088338676244,7.193021533480032,-0.009577559904592648,0.000595361548016898,-0.009113225508615376
2012,0.2635941937760487,0.042254585644132335,6.238238755813065,17.060406961850543,-0.0651307429846867,0.0010770281763356705,-0.009818162251729514
2013,0.11308210746604838,0.02601687380114637,4.3464909862100995,10.83727389403946,0.01676349558389879,0.0004326665136902176,-0.004497471858587978
2014,0.1716983402271605,0.047401191207751485,3.62223682258607,30.761805457915056,3.690164461536224e-05,0.0006813245484875406,-0.0023954789440341915
2015,0.0784257429314309,0.022423933151942247,3.497412447674821,12.759353403654165,-0.01274759501997808,0.00031144084911089305,-0.002457177134051666
2016,0.09646811080531516,0.02659072690843008,3.627885433050414,10.02328035462555,-0.01903706127227806,0.00039150680331506596,-0.004270650208474114
2017,0.03644549565247176,0.01936023058832576,1.8824928497725866,3.6417846147257174,-0.02832291738218381,0.00016409599970082842,-0.007151212362462659
2018,0.1483516305115141,0.034565689153360495,4.29187538698592,11.000853973351823,0.04361429672525859,0.0005988366880985693,-0.0076400306851369506
2019,0.06553579632564542,0.0229176421831658,2.8596221112913995,13.786570005127098,-0.002929013529723344,0.0002630957383933698,-0.0024756774396782265
2020,0.07125852990052473,0.03608538236324086,1.974720100877017,3.3487444558352575,-0.006827939614019298,0.0002881156451924338,-0.017260025703611154
2021,0.0648035034395003,0.02521050969332528,2.570495568229532,9.83095848703141,0.010118694830652178,0.00024661132121343317,-0.0027617376551333393
2022,0.06207944751208105,0.0337534983263965,1.8392003967047348,6.58833434329744,-0.008122242759133032,0.00024007174843658656,-0.004496591403478949
