,Annualized Return,Annualized Volatility,Annualized Sharpe Ratio,Annualized Sortino Ratio,Market Beta,Market Alpha,Max Drawdown
2000,0.04298506691003774,0.03173672115958225,1.354426838673575,2.37697601579976,-0.03762169676046323,0.00015939098662281484,-0.01045599154290565
2001,0.025000789456334015,0.025558489314037446,0.9781794670705704,1.3795806545640759,0.031323241549854136,0.00011133659080730124,-0.027940130946246984
2002,0.04174648967969262,0.046372171146662276,0.9002487622945254,1.2425997438616698,0.06823754946327168,0.00022950376334110475,-0.03655965756785128
2003,-0.009959833143164268,0.015743040250558303,-0.6326499192435882,-1.0100479836063683,-0.026754688865567,-1.6753547717955396e-05,-0.0202312743741858
2004,2.5996726576139687e-05,0.04900553735039591,0.0005304854916753538,0.0005733324481467162,-0.02401929187538326,8.65944234593351e-06,-0.03870402639912777
2005,0.03236322120252659,0.042142430422566865,0.7679486180084288,0.7585808946358079,0.025977446168861214,0.00012431470991033794,-0.041797684283759066
2006,0.04338599336195628,0.021560347259134274,2.0123049429816273,2.969690973558515,-0.03920705965562481,0.00019039694487337958,-0.01761336089712475
2007,0.0564213471071931,0.03732670933722049,1.5115542759868283,2.1356615998220065,-0.01943565204441129,0.00022748570844954377,-0.02851805174426257
2008,0.32942500625716575,0.06960535407233928,4.732753832626176,9.792094051662827,0.04613879683940758,0.0013784176770913438,-0.01517614961668161
2009,0.11129391043002448,0.02603929648862137,4.274075164767129,8.673200372224834,-0.006356493051257377,0.00044712353866752753,-0.010945587255996326
2010,0.0819943663767855,0.022409389818795887,3.6589290043057168,7.390073069239032,-0.0012727942799837142,0.00032598280580416124,-0.01020409229274216
2011,0.17621188969724338,0.0334136926706254,5.2736430969856425,11.945355805064194,-0.003710713786580296,0.0006994628921114425,-0.006685641060089204
2012,0.2719105582052432,0.04373170608703892,6.217698382589086,24.90639114711995,-0.06146688958689402,0.0011082846586066783,-0.004837280539715403
2013,0.11097723638716897,0.026924436501834945,4.121803491768739,12.75386826822832,0.02714504469001521,0.0004143605363801414,-0.004312093525387455
2014,0.17952713625610103,0.047823366045809675,3.753962782212637,36.20307075409147,-0.012034504761491068,0.00071830280465101,-0.001991741943535803
2015,0.07783678483078096,0.022568577500275567,3.4489007926986344,17.126666592183597,-0.008323257654381,0.00030902472585427374,-0.0018784365767100545
2016,0.09644463316916313,0.026959899085165728,3.5773365792096126,9.073969597115743,-0.022339169573953148,0.0003929221643556949,-0.004469533758444231
2017,0.0453058544042266,0.021286720711905467,2.1283623258554547,5.129516721257033,-0.03819932800578552,0.00020604584099785891,-0.009029100416133308
2018,0.16398256187250704,0.03515289105884286,4.664838564714765,12.305594678714963,0.0316596256487539,0.0006580848921000043,-0.007590794003902772
2019,0.06737941667553161,0.024015438202955097,2.8056709232663755,11.637532389844063,0.0006088957435950248,0.00026674811336719646,-0.0038164468903108422
2020,0.10457484121015348,0.036487055224689875,2.866080602179984,6.024747476902533,0.013537955922164276,0.0004043844157927675,-0.014217855971233767
2021,0.08382001831961297,0.030384808624880855,2.7586159700534116,10.191626897413144,0.028992128378878445,0.0003024042842162866,-0.003078285779790895
2022,0.06859338641305694,0.03310958607579179,2.07170776028545,7.924051967129843,-0.005812765563581368,0.00026770502030912957,-0.004499080628280819
